2023-12-14 15:26:32,721 [INFO] Connection established with ('127.0.0.1', 55757)
2023-12-14 15:26:36,146 [INFO] Connection established with ('127.0.0.1', 55759)
2023-12-14 15:26:36,148 [INFO] Network Game Program started.
2023-12-14 15:26:43,366 [INFO] Received coordinates: 270.0; 440.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:43,382 [INFO] Received coordinates: 270.0; 435.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:43,399 [INFO] Received coordinates: 270.0; 430.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:43,415 [INFO] Received coordinates: 270.0; 425.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:43,432 [INFO] Received coordinates: 270.0; 420.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:43,448 [INFO] Received coordinates: 270.0; 415.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:43,466 [INFO] Received coordinates: 270.0; 410.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:43,482 [INFO] Received coordinates: 270.0; 405.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:43,498 [INFO] Received coordinates: 270.0; 400.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:43,514 [INFO] Received coordinates: 270.0; 395.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:43,532 [INFO] Received coordinates: 270.0; 390.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:43,548 [INFO] Received coordinates: 270.0; 385.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:43,566 [INFO] Received coordinates: 270.0; 380.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:43,582 [INFO] Received coordinates: 270.0; 375.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:43,599 [INFO] Received coordinates: 270.0; 370.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:43,615 [INFO] Received coordinates: 270.0; 365.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:43,633 [INFO] Received coordinates: 270.0; 360.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:43,650 [INFO] Received coordinates: 270.0; 355.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:43,666 [INFO] Received coordinates: 270.0; 350.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:43,684 [INFO] Received coordinates: 270.0; 345.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:43,700 [INFO] Received coordinates: 270.0; 340.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:43,717 [INFO] Received coordinates: 270.0; 335.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:43,735 [INFO] Received coordinates: 270.0; 330.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:43,752 [INFO] Received coordinates: 270.0; 325.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:43,767 [INFO] Received coordinates: 270.0; 320.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:43,783 [INFO] Received coordinates: 270.0; 315.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:43,800 [INFO] Received coordinates: 270.0; 310.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:43,817 [INFO] Received coordinates: 270.0; 305.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:43,833 [INFO] Received coordinates: 270.0; 300.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:43,851 [INFO] Received coordinates: 270.0; 295.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:43,867 [INFO] Received coordinates: 270.0; 290.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:43,884 [INFO] Received coordinates: 270.0; 285.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:43,900 [INFO] Received coordinates: 270.0; 280.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:43,917 [INFO] Received coordinates: 270.0; 275.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:43,933 [INFO] Received coordinates: 270.0; 270.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:43,950 [INFO] Received coordinates: 270.0; 265.0 from ('127.0.0.1', 55759)
